AphiaID,Species,Phylum,Class,Order,Family,Genus
139074,Cerithiopsis barleei,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis
233,NA,Mollusca,Bivalvia,Adapedonta,Solenidae,NA
140529,Euspira fusca,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira
102018,Autonoe denticarpus,Arthropoda,Malacostraca,Amphipoda,Aoridae,Autonoe
102046,Microdeutopus chelifer,Arthropoda,Malacostraca,Amphipoda,Aoridae,Microdeutopus
137886,NA,Mollusca,Scaphopoda,Dentaliida,Dentaliidae,Dentalium
130247,Lumbrineris labrofimbriata,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris
138515,NA,Mollusca,Bivalvia,Adapedonta,Solenidae,Solen
138960,Calma glaucoides,Mollusca,Gastropoda,Nudibranchia,Calmidae,Calma
134592,NA,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Anoplodactylus
416601,Zeuxo holdichi,Arthropoda,Malacostraca,Tanaidacea,Tanaididae,Zeuxo
102076,Colomastix pusilla,Arthropoda,Malacostraca,Amphipoda,Colomastigidae,Colomastix
390062,Corophium urdaibaiense,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Corophium
138645,NA,Mollusca,Bivalvia,Venerida,Veneridae,Tapes
1039846,Steromphala pennanti,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala
134121,Cliona celata,Porifera,Demospongiae,Clionaida,Clionaidae,Cliona
102725,Socarnes filicornis,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,Socarnes
101668,NA,Arthropoda,Malacostraca,Amphipoda,Maeridae,Ceradocus
107190,Porcellana platycheles,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Porcellana
119870,NA,Arthropoda,Malacostraca,Mysida,Mysidae,Leptomysis
141353,Rissoa guerinii,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa
101464,NA,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aora
138990,Acanthocardia aculeata,Mollusca,Bivalvia,Cardiida,Cardiidae,Acanthocardia
148698,Haplostylus normani,Arthropoda,Malacostraca,Mysida,Mysidae,Haplostylus
136457,Pseudoparatanais batei,Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Pseudoparatanais
129582,NA,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus
118954,Lekanesphaera levii,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Lekanesphaera
129299,NA,Annelida,Polychaeta,Phyllodocida,Goniadidae,Glycinde
124464,Leptosynapta galliennii,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta
119043,Idotea emarginata,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea
110464,Cumopsis fagei,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Cumopsis
120156,Paramysis (Longidentia) nouveli,Arthropoda,Malacostraca,Mysida,Mysidae,Paramysis
120145,Paramysis (Pseudoparamysis) bacescoi,Arthropoda,Malacostraca,Mysida,Mysidae,Paramysis
119001,Paragnathia formica,Arthropoda,Malacostraca,Isopoda,Gnathiidae,Paragnathia
102607,Lysianassa insperata,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,Lysianassa
138085,NA,Mollusca,Polyplacophora,Callochitonida,Callochitonidae,Callochiton
140452,Gregariella petagnae,Mollusca,Bivalvia,Mytilida,Mytilidae,Gregariella
148703,Haplostylus lobatus,Arthropoda,Malacostraca,Mysida,Mysidae,Haplostylus
106734,NA,Arthropoda,Malacostraca,Decapoda,Porcellanidae,NA
101559,NA,Arthropoda,Malacostraca,Amphipoda,Isaeidae,Isaea
129335,NA,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides
134725,Anoplodactylus pygmaeus,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Anoplodactylus
689176,Phorcus lineatus,Mollusca,Gastropoda,Trochida,Trochidae,Phorcus
129308,NA,Annelida,Polychaeta,Phyllodocida,Hesionidae,Hesione
228,NA,Mollusca,Bivalvia,Carditida,Astartidae,NA
107399,Polybius henslowii,Arthropoda,Malacostraca,Decapoda,Polybiidae,Polybius
107454,Hemigrapsus penicillatus,Arthropoda,Malacostraca,Decapoda,Varunidae,Hemigrapsus
106041,NA,Arthropoda,Hexanauplia,Sessilia,NA,NA
102836,Melita coroninii,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita
884677,Kirkegaardia heterochaeta,Annelida,Polychaeta,Terebellida,Cirratulidae,Kirkegaardia
587704,Palaemon varians,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Palaemon
124457,Labidoplax media,Echinodermata,Holothuroidea,Apodida,Synaptidae,Labidoplax
141874,Turritella turbona,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Turritellidae,Turritella
141767,Calliostoma zizyphinum,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma
100803,Actinia equina,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia
395099,Diadumene lineata,Cnidaria,Anthozoa,Actiniaria,Diadumenidae,Diadumene
101994,Ampithoe ferox,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe
101459,NA,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe
257397,Synidotea laticauda,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea
102044,Microdeutopus armatus,Arthropoda,Malacostraca,Amphipoda,Aoridae,Microdeutopus
152852,Lutraria oblonga,Mollusca,Bivalvia,Venerida,Mactridae,Lutraria
106987,NA,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Hippolyte
107408,Xaiva biguttata,Arthropoda,Malacostraca,Decapoda,Carcinidae,Xaiva
150521,Achelia hispida,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Achelia
138680,Aclis gulsonae,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Aclis
102764,Tryphosella nanoides,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosella
134730,Anoplodactylus virescens,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Anoplodactylus
236678,Pettibonesia furcosetosa,Annelida,Polychaeta,Phyllodocida,Polynoidae,Pettibonesia
102363,Gammaropsis lobata,Arthropoda,Malacostraca,Amphipoda,Photidae,Gammaropsis
101846,Caprella penantis,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella
131146,Polydora hoplura,Annelida,Polychaeta,Spionida,Spionidae,Polydora
107564,Pontophilus spinosus,Arthropoda,Malacostraca,Decapoda,Crangonidae,Pontophilus
118438,NA,Arthropoda,Malacostraca,Isopoda,Gnathiidae,Paragnathia
335294,Astacilla damnoniensis,Arthropoda,Malacostraca,Isopoda,Arcturidae,Astacilla
111,NA,Mollusca,Gastropoda,Lepetellida,Fissurellidae,NA
148669,Synidotea laevidorsalis,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea
141779,Gibbula albida,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula
118918,Limnoria quadripunctata,Arthropoda,Malacostraca,Isopoda,Limnoriidae,Limnoria
110378,NA,Arthropoda,Malacostraca,Cumacea,Bodotriidae,NA
119892,NA,Arthropoda,Malacostraca,Mysida,Mysidae,Paramysis
106791,NA,Arthropoda,Malacostraca,Decapoda,Processidae,NA
14625,NA,Mollusca,Bivalvia,Myida,NA,NA
136152,NA,Arthropoda,Malacostraca,Tanaidacea,NA,NA
761617,Synmerosyllis lamelligera,Annelida,Polychaeta,Phyllodocida,Syllidae,Synmerosyllis
102840,Melita hergensis,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita
102681,Orchomene similis,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Orchomene
138200,NA,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocenebra
140453,Gregariella semigranata,Mollusca,Bivalvia,Mytilida,Mytilidae,Gregariella
334405,Pareurythoe chilensis,Annelida,Polychaeta,Amphinomida,Amphinomidae,Pareurythoe
133701,Spanioplon armaturum,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Spanioplon
137916,NA,Mollusca,Gastropoda,Nudibranchia,Dotidae,Doto
102516,Anonyx sarsi,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx
332670,Chaetozone corona,Annelida,Polychaeta,Terebellida,Cirratulidae,Chaetozone
243036,Amphiura (Amphiura) incana,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura
100695,NA,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia
118283,NA,Arthropoda,Malacostraca,Isopoda,Idoteidae,NA
1059633,Siphonoecetes sabatieri,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Siphonoecetes
333121,Boccardiella hamata,Annelida,Polychaeta,Spionida,Spionidae,Boccardiella
607064,Diopatra biscayensis,Annelida,Polychaeta,Eunicida,Onuphidae,Diopatra
863305,Malmgrenia lilianae,Annelida,Polychaeta,Phyllodocida,Polynoidae,Malmgrenia
128540,Virgularia tuberculata,Cnidaria,Anthozoa,Pennatulacea,Virgulariidae,Virgularia
876831,Tritia corniculum,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia
102264,Echinogammarus incertae sedis planicrurus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Echinogammarus incertae sedis
118288,NA,Arthropoda,Malacostraca,Isopoda,Anthuridae,Anthura
110393,NA,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Cumopsis
238025,Necallianassa truncata,Arthropoda,Malacostraca,Decapoda,Callianassidae,Necallianassa
111343,Cryptosula pallasiana,Bryozoa,Gymnolaemata,Cheilostomatida,Cryptosulidae,Cryptosula
181598,Protodorvillea atlantica,Annelida,Polychaeta,Eunicida,Dorvilleidae,Protodorvillea
421138,Amphibalanus eburneus,Arthropoda,Hexanauplia,Sessilia,Balanidae,Amphibalanus
134614,Ammothella longipes,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Ammothella
107346,Macropodia tenuirostris,Arthropoda,Malacostraca,Decapoda,Inachidae,Macropodia
389288,Hemigrapsus takanoi,Arthropoda,Malacostraca,Decapoda,Varunidae,Hemigrapsus
129975,Protocirrineris chrysoderma,Annelida,Polychaeta,Terebellida,Cirratulidae,Protocirrineris
123920,Luidia ciliaris,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia
124201,Antedon bifida,Echinodermata,Crinoidea,Comatulida,Antedonidae,Antedon
596180,Spio arndti,Annelida,Polychaeta,Spionida,Spionidae,Spio
196121,NA,Arthropoda,Malacostraca,Amphipoda,NA,NA
131111,Boccardia polybranchia,Annelida,Polychaeta,Spionida,Spionidae,Boccardia
141906,Callista chione,Mollusca,Bivalvia,Venerida,Veneridae,Callista
14634,NA,Mollusca,Bivalvia,Venerida,NA,NA
506255,Neilonella sulculata,Mollusca,Bivalvia,Nuculanida,Neilonellidae,Neilonella
238194,Myrianida edwarsi,Annelida,Polychaeta,Phyllodocida,Syllidae,Myrianida
124462,Leptosynapta bergensis,Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta
152365,NA,Annelida,Polychaeta,Terebellida,Pectinariidae,Lagis
196003,Syllis pontxioi,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis
134600,Achelia laevis,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Achelia
123626,NA,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix
131325,Odontosyllis ctenostoma,Annelida,Polychaeta,Phyllodocida,Syllidae,Odontosyllis
712167,Austrominius modestus,Arthropoda,Hexanauplia,Sessilia,Austrobalanidae,Austrominius
106901,NA,Arthropoda,Malacostraca,Decapoda,Majidae,Eurynome
205077,NA,Arthropoda,Malacostraca,Decapoda,Inachidae,Macropodia
107394,Liocarcinus vernalis,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus
107010,NA,Arthropoda,Malacostraca,Decapoda,Crangonidae,Philocheras
333615,Hesiospina aurantiaca,Annelida,Polychaeta,Phyllodocida,Hesionidae,Hesiospina
107479,Alpheus macrocheles,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus
102013,Aora spinicornis,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aora
133147,Raspailia (Clathriodendron) hispida,Porifera,Demospongiae,Axinellida,Raspailiidae,Raspailia
122860,Punnettia splendida,Nemertea,Hoplonemertea,Polystilifera,Drepanophoridae,Punnettia
146493,NA,Arthropoda,Malacostraca,Isopoda,Cymothoidae,Anilocra
129785,Amphicteis midas,Annelida,Polychaeta,Terebellida,Ampharetidae,Amphicteis
152231,NA,Annelida,Polychaeta,Phyllodocida,Syllidae,NA
106760,NA,Arthropoda,Malacostraca,Decapoda,Majidae,NA
101393,NA,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,NA
558845,Prionospio pulchra,Annelida,Polychaeta,Spionida,Spionidae,Prionospio
120052,Leptomysis gracilis,Arthropoda,Malacostraca,Mysida,Mysidae,Leptomysis
411720,NA,Mollusca,Gastropoda,Littorinimorpha,Seraphsidae,NA
131191,Streblospio benedicti,Annelida,Polychaeta,Spionida,Spionidae,Streblospio
1391526,Tritia varicosa,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia
742232,Lysidice unicornis,Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice
129280,NA,Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice
884702,Kirkegaardia dorsobranchialis,Annelida,Polychaeta,Terebellida,Cirratulidae,Kirkegaardia
130242,Lumbrineris coccinea,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris
124676,Thyone roscovita,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,Thyone
124639,Ocnus brunneus,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Ocnus
124653,Pawsonia saxicola,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Pawsonia
124598,Aslia lefevrei,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Aslia
155375,Eulalia clavigera,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia
137349,NA,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Grania
102251,Gammarellus angulosus,Arthropoda,Malacostraca,Amphipoda,Gammarellidae,Gammarellus
129448,NA,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Hesionura
148427,NA,Arthropoda,Malacostraca,Decapoda,Inachidae,NA
101011,Cerianthus membranaceus,Cnidaria,Anthozoa,Spirularia,Cerianthidae,Cerianthus
107226,Cestopagurus timidus,Arthropoda,Malacostraca,Decapoda,Paguridae,Cestopagurus
131515,Pista cretacea,Annelida,Polychaeta,Terebellida,Terebellidae,Pista
148650,Eurydice naylori,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice
120018,Gastrosaccus roscoffensis,Arthropoda,Malacostraca,Mysida,Mysidae,Gastrosaccus
129627,NA,Annelida,Polychaeta,Spionida,Spionidae,Streblospio
140294,Lutraria angustior,Mollusca,Bivalvia,Venerida,Mactridae,Lutraria
388222,Nebalia troncosoi,Arthropoda,Malacostraca,Leptostraca,Nebaliidae,Nebalia
212784,Leucothoe richiardii,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe
110441,Bodotria armoricana,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Bodotria
238740,Grandidierella japonica,Arthropoda,Malacostraca,Amphipoda,Aoridae,Grandidierella
834018,Bugulina stolonifera,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
131115,Dipolydora armata,Annelida,Polychaeta,Spionida,Spionidae,Dipolydora
111351,Conopeum reticulum,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Conopeum
117824,Plumularia setacea,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia
833990,Bugulina avicularia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
131392,Sphaerosyllis pirifera,Annelida,Polychaeta,Phyllodocida,Syllidae,Sphaerosyllis
107412,Dyspanopeus sayi,Arthropoda,Malacostraca,Decapoda,Panopeidae,Dyspanopeus
110965,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Escharellidae,Escharella
335667,Pseudopolydora kempi,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora
130902,Desdemona ornata,Annelida,Polychaeta,Sabellida,Sabellidae,Desdemona
102274,Gammarus chevreuxi,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus
101498,NA,Arthropoda,Malacostraca,Amphipoda,Dexaminidae,Dexamine
139861,Melanella pseudoglabra,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella
131413,Syllis alternata,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis
130206,Lacydonia miranda,Annelida,Polychaeta,Phyllodocida,Lacydoniidae,Lacydonia
139229,Comarmondia gracilis,Mollusca,Gastropoda,Neogastropoda,Clathurellidae,Comarmondia
742177,Leodice torquata,Annelida,Polychaeta,Eunicida,Eunicidae,Leodice
248256,Leufroyia leufroyi,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Leufroyia
123868,Astropecten jonstoni,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Astropecten
101675,NA,Arthropoda,Malacostraca,Amphipoda,Maeridae,Maera
410801,NA,Cnidaria,Anthozoa,Actiniaria,Capneidae,Aureliania
131426,Syllis cruzi,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis
102629,Normanion chevreuxi,Arthropoda,Malacostraca,Amphipoda,Opisidae,Normanion
101653,NA,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,Socarnes
131063,Claparedepelogenia inclusa,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Claparedepelogenia
412703,Acrocnida spatulispina,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Acrocnida
129248,NA,Annelida,Polychaeta,Terebellida,Cirratulidae,Protocirrineris
140768,Barnea parva,Mollusca,Bivalvia,Myida,Pholadidae,Barnea
131048,Serpula concharum,Annelida,Polychaeta,Sabellida,Serpulidae,Serpula
421137,Amphibalanus amphitrite,Arthropoda,Hexanauplia,Sessilia,Balanidae,Amphibalanus
255592,Paranthura japonica,Arthropoda,Malacostraca,Isopoda,Paranthuridae,Paranthura
131292,Eusyllis lamelligera,Annelida,Polychaeta,Phyllodocida,Syllidae,Eusyllis
196002,Syllis parapari,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis
846027,Palposyllis propeweismanni,Annelida,Polychaeta,Phyllodocida,Syllidae,Palposyllis
119906,NA,Arthropoda,Malacostraca,Mysida,Mysidae,Siriella
605949,Dysponetus joeli,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Dysponetus
761610,Opisthodonta serratisetosa,Annelida,Polychaeta,Phyllodocida,Syllidae,Opisthodonta
943463,Parexogone wolfi,Annelida,Polychaeta,Phyllodocida,Syllidae,Parexogone
130229,Lumbrinerides amoureuxi,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides
131340,Parapionosyllis minuta,Annelida,Polychaeta,Phyllodocida,Syllidae,Parapionosyllis
141539,Skeneopsis planorbis,Mollusca,Gastropoda,Littorinimorpha,Skeneopsidae,Skeneopsis
117804,Phialella quadrata,Cnidaria,Hydrozoa,Leptothecata,Phialellidae,Phialella
971,NA,Annelida,Polychaeta,Eunicida,Dorvilleidae,NA
129336,NA,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineriopsis
101951,Haploops nirae,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Haploops
102378,Megamphopus longicornis,Arthropoda,Malacostraca,Amphipoda,Photidae,Megamphopus
118404,NA,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Natatolana
178811,Oestergrenia thomsonii,Echinodermata,Holothuroidea,Apodida,Synaptidae,Oestergrenia
334048,Mysta siphodonta,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Mysta
155091,NA,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA
411048,NA,Cnidaria,Anthozoa,Actiniaria,NA,NA
157570,Sphaerodoridium claparedii,Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,Sphaerodoridium
195991,Salvatoria swedmarki,Annelida,Polychaeta,Phyllodocida,Syllidae,Salvatoria
369187,Streptosyllis nunezi,Annelida,Polychaeta,Phyllodocida,Syllidae,Streptosyllis
131279,Branchiosyllis exilis,Annelida,Polychaeta,Phyllodocida,Syllidae,Branchiosyllis
130710,Poecilochaetus fulgoris,Annelida,Polychaeta,Spionida,Poecilochaetidae,Poecilochaetus
131186,Spio multioculata,Annelida,Polychaeta,Spionida,Spionidae,Spio
117228,NA,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Diphasia
101858,Parvipalpus capillaceus,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Parvipalpus
106121,NA,Arthropoda,Hexanauplia,Sessilia,Archaeobalanidae,Semibalanus
130779,Harmothoe rarispina,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe
106922,NA,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus
100776,NA,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartia
123389,NA,Echinodermata,Echinoidea,Camarodonta,Parechinidae,Psammechinus
137582,Tubificoides pseudogaster,Annelida,Clitellata,Haplotaxida,Naididae,Tubificoides
137578,Tubificoides insularis,Annelida,Clitellata,Haplotaxida,Naididae,Tubificoides
122388,NA,Nemertea,Palaeonemertea,Tubulaniformes,Tubulanidae,Tubulanus
137573,Tubificoides crenacoleus,Annelida,Clitellata,Haplotaxida,Naididae,Tubificoides
137351,NA,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Lumbricillus
106903,NA,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas
129537,NA,Annelida,Polychaeta,Sabellida,Sabellidae,Myxicola
137650,NA,Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia
130695,Ancistrosyllis groenlandica,Annelida,Polychaeta,Phyllodocida,Pilargidae,Ancistrosyllis
103138,Metopa tenuimana,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Metopa
117890,Hydrallmania falcata,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Hydrallmania
111054,NA,Bryozoa,Stenolaemata,Cyclostomatida,Tubuliporidae,Tubulipora
111669,Vesicularia spinosa,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Vesicularia
117402,Calycella syringa,Cnidaria,Hydrozoa,Leptothecata,Campanulinidae,Calycella
111196,Callopora dumerilii,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Callopora
117093,NA,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium
117386,Obelia dichotoma,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia
102794,Cheirocratus assimilis,Arthropoda,Malacostraca,Amphipoda,Cheirocratidae,Cheirocratus
117994,Tubularia indivisa,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia
530920,Parasabella cambrensis,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella
231751,Halecium halecinum,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium
138580,NA,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia
117809,Nemertesia antennina,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Nemertesia
140033,Goniodoris nodosa,Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Goniodoris
117389,Obelia longissima,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia
117382,Laomedea flexuosa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Laomedea
130164,Kefersteinia cirrhata,Annelida,Polychaeta,Phyllodocida,Hesionidae,Kefersteinia
117015,NA,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Bougainvillia
130964,Sabella discifera,Annelida,Polychaeta,Sabellida,Sabellidae,Sabella
117367,Clytia gracilis,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia
106800,NA,Arthropoda,Malacostraca,Decapoda,Callianassidae,NA
117902,Sertularella gayi,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella
157933,Ectopleura larynx,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Ectopleura
147020,NA,Mollusca,Bivalvia,Cardiida,Tellinidae,Moerella
130025,Ophryotrocha hartmanni,Annelida,Polychaeta,Eunicida,Dorvilleidae,Ophryotrocha
117815,Nemertesia ramosa,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Nemertesia
130737,Enipo elisabethae,Annelida,Polychaeta,Phyllodocida,Polynoidae,Enipo
146474,Acholoe squamosa,Annelida,Polychaeta,Phyllodocida,Polynoidae,Acholoe
117932,Thuiaria articulata,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Thuiaria
137630,NA,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidia
141738,Tritonia plebeia,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia
139640,Doto fragilis,Mollusca,Gastropoda,Nudibranchia,Dotidae,Doto
117554,Eudendrium rameum,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium
130869,Amphiglena mediterranea,Annelida,Polychaeta,Sabellida,Sabellidae,Amphiglena
